line_item__resource_id,resource_tags__user__accounting,finance_team,finance_org,account_environment_type,resource_tags__user__owner,resource_tags__user__name,line_item__usage_account_id,line_item__usage_type,identity__line_item_id,identity__time_interval,bill__billing_entity,bill__bill_type,line_item__availability_zone,line_item__line_item_type,line_item__normalized_usage_amount,line_item__product_code,line_item__tax_type,line_item__unblended_cost,line_item__usage_amount,line_item__usage_end_date,line_item__usage_start_date,reservation__number_of_reservations,reservation__subscription_id,reservation__modification_status,reservation__reservation_arn,reservation__effective_cost,savings_plan__purchase_term,savings_plan__savings_plan_arn,savings_plan__savings_plan_effective_cost,product__vcpu,product__region,product__current_generation,batch,dt,resource_tags__user__accounting_environment,reservation__total_reserved_normalized_units,reservation__total_reserved_units,savings_plan__offering_type,reservation__unused_normalized_unit_quantity,product__tenancy,line_item__blended_cost,resource_tags__user__app_name,line_item__operation,pricing__unit,pricing__public_on_demand_rate,reservation__amortized_upfront_fee_for_billing_period,reservation__end_time,savings_plan__start_time,product__operating_system,resource_tags__user__accounting_product,reservation__unused_quantity,reservation__start_time,reservation__unused_amortized_upfront_fee_for_billing_period,product__product_family,reservation__upfront_value,resource_tags__user__project,product__instance_type,product__license_model,product__usagetype,savings_plan__used_commitment,reservation__amortized_upfront_cost_for_usage,savings_plan__total_commitment_to_date,savings_plan__savings_plan_rate,savings_plan__end_time,line_item__line_item_description,product__product_name,account_name,resource_tags__aws__created_by,resource_tags__user__eks_cluster,resource_tags__aws__eks__cluster_name,resource_tags__user__riot__cost_allocation__product,resource_tags__user__riot__deployment__application,resource_tags__user__riot__deployment__environment,resource_tags__user__riot__deployment__location,resource_tags__user__cluster_id,resource_tags__user__sql_endpoint_id,resource_tags__user__component,resource_tags__user__run_name,resource_tags__aws__autoscaling__group_name,resource_tags__json,resource_tags__user__aml_legacy,resource_tags__user__aml_modernized,resource_tags__user__app,resource_tags__user__application,resource_tags__user__cluster_name,resource_tags__user__contact_email,resource_tags__user__env,resource_tags__user__environment,resource_tags__user__rfc190_scope,resource_tags__user__service,resource_tags__user__stack,riot__cost__usage_total,riot__discount__credit_total,riot__discount__refund_total,riot__discount__tax_total,riot__discount__bundled_total,riot__discount__edp_total,riot__discount__ppa_total,riot__discount__net_total,riot__discount__credit_pct,riot__discount__refund_pct,riot__discount__tax_pct,riot__discount__bundled_pct,riot__discount__edp_pct,riot__discount__ppa_pct,riot__discount__net_pct,riot__discount__sp_pct,riot__discount__ri_pct,riot__discount__credit,riot__discount__refund,riot__discount__tax,riot__discount__bundled,riot__discount__edp,riot__discount__ppa,riot__discount__net,riot__discount__sp,riot__discount__ri,riot__cost__market,riot__cost__effective_pre_edp,riot__on_demand_cost,riot__cost__accrual,cost_explorer__service,riot__source_query,riot__excl_from_cost_explorer_accrual,MBR_Tag_Raw,team,scope,riot__mbr_customer,Finance_Tab,year_month
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/7f0ce0301f9a4b8fbd9e1bb4ba9a6b23,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,uc4fa5577ypcyl4u37v25w2mlgdtnvqmqyqyguazo7miyqor56qa,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.4222222222,2025-05-03T18:00:00Z,2025-05-03T17:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/c3d4ad25cd414d87818b180bc2227da8,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,5mouguxoyxuixzwbs7uhf2qjz4o77jsheasgwgus5wzzp7prasoa,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0719444444,2025-05-03T17:00:00Z,2025-05-03T16:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/087bcd3f22bf40be8421b462d67a7f11,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,7vzoauyk5wgfbzqlhf5egcyhh5da44xlh4646elgih4syzceqbmq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0147222222,2025-05-03T09:00:00Z,2025-05-03T08:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
null,unknown,unassigned,infrastructure operations variable,null,null,null,396519580984,APS3-USW2-AWS-In-Bytes,7m4qzl2efirdyguv6p2bus6ac622rju3otupiorvwnumepdi6nga,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonStates,null,0.0000000000,0.0000138954,2025-05-04T00:00:00Z,2025-05-03T05:00:00Z,null,15907503527,null,null,null,null,null,null,null,ap-south-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,Unknown,GB,0.0000000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,APS3-USW2-AWS-In-Bytes,null,null,null,null,null,$0.00 per GB - Asia Pacific (Mumbai) data transfer from US West (Oregon),AWS Step Functions,rc3-lope-dev,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonStates,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/30db5705289a4f4aadaf060ac8600325,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,oqdxnhmvzm6xkzaorccoj253v2kekw3dhqkmfwgnyymtmeuonwtq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.2905555556,2025-05-03T02:00:00Z,2025-05-03T01:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/576b7825b9014fed96bf21805ec71aa6,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,k4bvvfa7l3u6lazv5s6swqm7rraec4qrflndgxravpifvoxwrrta,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.2058333333,2025-05-03T14:00:00Z,2025-05-03T13:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/74c1efb227234bfeb9e4d5af10cf7594,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,mvbkosjh3ldj5zl6ukdgpl63xvasughvv5wsj64qv3orest72f7a,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0258333333,2025-05-03T07:00:00Z,2025-05-03T06:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/52f4abed92ed439dbc914b259d2b2afa,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,fqjvcposuqy7lwiad35pmfldb5vamlvvbtx4ftzuwxkzpkscngra,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.4475000000,2025-05-03T18:00:00Z,2025-05-03T17:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
i-0cd67f1d4100980b2,unknown,unassigned,infrastructure operations variable,null,null,null,897339130551,USW2-ECPO1-DataXfer-In:dc.3,6mnh4z5zycydvjhopy3nise2cxjta3maa2la4bhkqbrsrjc26c7a,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AWSDirectConnect,null,0.0000000000,16.2670634640,2025-05-04T00:00:00Z,2025-05-03T00:00:00Z,null,8682966797,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,RunInstances,GB,0.0000000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-ECPO1-DataXfer-In:dc.3,null,null,null,null,null,$0.0000 per GB - AWS Direct Connect to AWS Private Cloud data transfer Inbound per GB US West (Oregon),AWS Direct Connect,ct-shared-build-infra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AWSDirectConnect,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/cf5f4cf918514429bbdd5a20bc24a8f6,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,mov5epxaseikqqmn46dkbaisvfpy66cohuz2moihxkwmlql3neia,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.2086111111,2025-05-03T14:00:00Z,2025-05-03T13:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
i-08566af544cf8c5d0,unknown,unassigned,infrastructure operations variable,null,null,null,897339130551,USW2-ECPO1-DataXfer-In:dc.3,oxreirumf6u6nuenha3g7aivthj6echudulbwpta2dwwd5xgiwdq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AWSDirectConnect,null,0.0000000000,1.2722063744,2025-05-03T08:00:00Z,2025-05-03T07:00:00Z,null,8682966797,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,RunInstances,GB,0.0000000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-ECPO1-DataXfer-In:dc.3,null,null,null,null,null,$0.0000 per GB - AWS Direct Connect to AWS Private Cloud data transfer Inbound per GB US West (Oregon),AWS Direct Connect,ct-shared-build-infra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AWSDirectConnect,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/fd6f3bc54067457e8dfe63fb64c26b5e,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,4nikbyaut6ulgi7tc6jznj5lwrz5lhsaaednbnvsy67ylbd4vm2a,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.5202777778,2025-05-03T14:00:00Z,2025-05-03T13:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/f4bb4d2c7cd048f19ea17264e677162c,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,cmmc3pxym7akfc7hvm4xihvnjty2njtnqacr2jeoib4jt7mui33q,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0613888889,2025-05-03T14:00:00Z,2025-05-03T13:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/71be89b0873e4fed9eb73a74b86be9b0,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,2afekgpnuqylevivmvh265a7a6pyfjwwyugrpowqv4kpdt7ce7ma,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0266666667,2025-05-03T23:00:00Z,2025-05-03T22:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/58d310f478484611b9381d516ed764a2,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,63i3mm74witv766357b5d2aosq5eofu6imqnreeq2fijqxmeonqa,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0252777778,2025-05-03T07:00:00Z,2025-05-03T06:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/929defd4c4924cb2ad477c9c8d0a3c1f,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,nltkbmnruapl5gz6y4rqxsqj7pnn3zhivxe75hrbwtnxkbhnchha,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.2950000000,2025-05-03T02:00:00Z,2025-05-03T01:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
i-075591f20b0c77756,gs.lolinc.sustain.sops.lbad,unassigned,infrastructure operations variable,null,lol-reliability-engineering-rg@riotgames.com,usw2winprd047,149727969648,USW2-DataTransfer-xAZ-Out-Bytes,vl3bs3rbcyytsoqc7cm6bjlhrqwwllvn5n2apv6eiiyn667aqwbq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonEC2,null,0.0000000000,0.0019450048,2025-05-04T00:00:00Z,2025-05-03T00:00:00Z,null,13142712163,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,InterZone-Out,GB,0.0000000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-DataTransfer-xAZ-Out-Bytes,null,null,null,null,null,$0.00 per GB - regional data transfer - in/out/between EC2 Azs or using elastic IPs or ELB,Amazon Elastic Compute Cloud,buildfarm-league,AssumedRole:AROASFXD3QFYN35M4WQ5R:deploy,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,prod,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonEC2,cur_with_discounts,false,League of Legends + TFT,,,League of Legends + TFT,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/92b17357362b471d953723c0b10510f0,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,emy64xgbi6qpwjlzorounzjftgcez2kc4diebazle65i3wkzx47a,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.2919444444,2025-05-03T02:00:00Z,2025-05-03T01:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
null,unknown,unassigned,player platform variable,null,null,null,673713230127,APS1-USW2-AWS-In-Bytes,3utzdq3yt47porcv4holc276xukhbi4dpmhjkmyux4wahpk6bz3q,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonStates,null,0.0000000000,0.0000139773,2025-05-03T20:00:00Z,2025-05-03T01:00:00Z,null,6704487218,null,null,null,null,null,null,null,ap-southeast-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,Unknown,GB,0.0000000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,APS1-USW2-AWS-In-Bytes,null,null,null,null,null,$0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Oregon),AWS Step Functions,riot-api,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonStates,cur_with_discounts,false,Player Platform,,,Player Platform,OnDemand_Data,2025-05
